SITE_ID,SAMPLE_ID,SAMPLE_VERSION,REPLICATE_CODE,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT,IS_THIRD_PARTY_DATA,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX
56377,177238,1,,30/09/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,143408,30/09/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,105,5,1,1,1,1,5,5,5,16,62,4,,0,0,1,8,16,21,122,6,,6,0,8,46,17,23,90,4,23,96,4,No,3,20,7
56377,153342,1,,27/05/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122100,27/05/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),22,100,5,21,34,2,10,3,10,16,18,66,4,,8,0,,5,0,22,133,6,,47,0,3,36,8,25,102,4,25,100,4,No,25,149,6
56377,174822,1,,24/11/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122336,24/11/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,103,4,25,45,2,10,5,10,18,18,64,4,1,10,10,2,7,21,23,141,6,2,58,3,5,43,12,25,102,4,25,98,4,No,29,178,6
56377,167665,1,,11/05/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122491,11/05/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,101,4,12,17,1,3,5,5,7,19,76,4,1,5,19,2,6,30,23,145,6,1,32,3,7,40,18,25,102,4,25,103,4,No,17,110,6
56377,330444,1,,21/12/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,323700,22/12/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,87,4,14,19,1,3,3,3,4,13,58,4,3,8,30,1,5,24,19,120,6,4,27,15,6,31,19,21,89,4,21,89,4,No,16,103,6
56377,312969,1,,22/06/2000,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,304905,29/06/2000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,123,5,28,52,2,5,5,5,9,24,89,4,2,13,15,2,8,24,26,155,6,3,64,5,7,49,14,29,123,4,29,125,4,No,35,208,6
56377,326056,1,,14/12/2000,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,318908,14/12/2000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,92,4,28,47,2,5,3,5,8,16,61,4,2,16,13,1,10,13,20,117,6,4,68,6,9,42,21,22,93,4,22,93,4,No,31,180,6
56377,343902,1,,13/05/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,337501,14/05/2002,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,99,6,18,33,2,10,3,10,18,14,59,4,4,10,35,3,7,42,18,117,7,7,37,19,10,33,30,18,90,5,18,86,5,No,19,125,7
56377,353144,1,,16/09/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,346403,27/01/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,14,54,4,,,,,,,,9,33,4,,,,1,4,30,12,78,7,,3,0,5,25,20,14,52,4,14,55,4,No,,,
56377,364716,1,,15/05/2003,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,358579,10/07/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,16,76,5,2,4,2,3,3,3,6,16,66,4,2,2,80,2,8,26,15,94,6,3,11,27,7,33,21,19,85,4,19,87,5,No,3,20,7
56377,390594,1,,24/05/2004,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,386907,27/01/2005,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,99,5,,,,,,,,11,48,4,1,1,100,4,6,57,18,120,7,,5,0,14,35,40,21,100,5,21,103,5,No,1,6,6
56377,392818,1,,23/11/2004,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,389613,04/03/2005,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,73,4,,,,,,,,12,54,5,,,,1,8,17,18,109,6,,3,0,5,38,13,20,71,4,20,77,4,No,,,
56185,147662,1,,27/03/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115096,27/03/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,32,3,,,,,,,,6,18,3,1,1,100,1,1,40,8,50,6,,2,0,2,14,14,10,35,3,10,32,3,No,,,
56201,147661,1,,27/03/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115095,27/03/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,32,4,,,,,,,,6,23,4,,,,,1,0,7,44,6,,2,0,1,11,9,9,32,4,9,31,3,No,,,
56201,148293,1,,19/05/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115819,19/05/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,47,4,,,,,,,,6,23,4,,,,,2,0,10,61,6,,2,0,2,16,13,12,41,3,12,43,4,No,,,
56201,148965,1,,25/04/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116645,25/04/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),7,25,4,,,,,,,,4,12,3,,,,,1,0,5,29,6,,2,0,,9,0,7,24,3,7,22,3,No,,,
56201,149197,1,,07/08/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116939,07/08/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,57,4,,,,,,,,8,27,3,1,1,100,1,4,14,12,75,6,,2,0,4,23,17,14,56,4,14,55,4,No,,,
56201,172113,1,,20/09/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116985,20/09/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,35,4,,,,,,,,6,17,3,,,,,2,0,8,48,6,,3,0,1,18,6,10,33,3,10,33,3,No,,,
56201,149543,1,,27/03/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,139940,27/03/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,39,4,,,,,,,,6,18,3,,,,,1,0,8,49,6,,2,0,1,15,7,10,34,3,10,34,3,No,,,
56201,172134,1,,26/06/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117743,26/06/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,49,4,,,,,,,,8,22,3,,,,,2,0,11,69,6,,,,2,18,11,12,45,4,12,43,4,No,,,
56201,150083,1,,21/10/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118052,21/10/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,42,4,,,,,,,,8,25,3,,,,,2,0,9,56,6,,,,3,16,19,10,39,4,10,41,4,No,,,
56201,150303,1,,27/04/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118328,27/04/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,43,4,,,,,,,,6,24,4,,,,,2,0,9,56,6,,2,0,2,17,12,11,40,4,11,40,4,No,,,
56201,150536,1,,26/08/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118603,26/08/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,39,4,,,,,,,,6,21,4,,,,,2,0,9,56,6,,2,0,1,15,7,11,39,4,11,36,3,No,,,
56201,150870,1,,18/05/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,140350,18/05/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,55,4,5,7,1,1,3,3,4,7,22,3,1,2,43,,3,0,11,63,6,2,11,18,3,23,13,13,46,4,13,49,4,No,5,30,6
56201,151042,1,,02/09/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119215,02/09/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,52,4,5,5,1,1,3,3,3,9,27,3,1,3,29,,3,0,12,73,6,2,14,14,2,24,8,14,50,4,14,50,4,No,6,37,6
56201,151391,1,,05/05/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119638,05/05/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,34,4,4,4,1,1,1,1,1,7,23,3,1,2,27,,2,0,8,49,6,1,7,14,1,15,7,9,34,4,9,34,4,No,4,25,6
56201,169209,1,,15/08/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119857,15/08/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,46,4,4,4,1,1,1,1,1,6,22,4,1,2,43,,2,0,10,62,6,2,10,20,2,18,11,12,40,3,12,39,3,No,4,26,7
56201,170282,1,,04/10/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,138837,04/10/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,52,4,2,2,1,1,3,3,3,9,22,2,,0,0,,3,0,12,72,6,,3,0,2,21,10,13,46,4,13,46,4,No,2,12,6
56201,152298,1,,01/05/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,141890,01/05/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,49,4,2,2,1,1,1,1,1,7,23,3,,0,0,,1,0,9,53,6,,6,0,3,15,20,11,42,4,11,42,4,No,2,11,6
56201,170798,1,,30/01/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,121905,30/01/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,49,4,9,14,2,3,1,3,5,9,27,3,1,5,20,,2,0,11,63,6,2,27,7,2,26,8,13,40,3,13,45,3,No,11,63,6
56201,152883,1,,08/09/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,121516,08/09/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,51,4,3,3,1,1,3,3,3,10,30,3,,1,0,,3,0,12,71,6,,5,0,2,24,8,13,47,4,13,48,4,No,3,17,6
56279,172078,1,,17/04/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115736,17/04/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),6,21,4,,,,,,,,2,12,6,1,1,100,1,1,84,4,30,8,,3,0,5,9,56,6,20,3,6,23,4,No,,,
56279,148532,1,,18/10/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116111,18/10/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),7,26,4,,,,,,,,2,12,6,1,1,100,1,2,83,5,36,7,,2,0,5,9,56,7,25,4,7,26,4,No,,,
56279,172850,1,,19/04/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,116601,19/04/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,30,3,,,,,,,,4,12,3,,,,1,2,44,7,47,7,,3,0,4,13,31,9,32,4,9,32,4,No,,,
56279,169124,1,,16/08/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,142995,16/08/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,33,3,,,,,,,,7,27,4,1,1,56,1,3,16,9,55,6,,5,0,3,18,17,11,37,3,11,38,3,No,1,5,5
56279,149479,1,,29/10/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117302,29/10/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,39,4,,,,,,,,7,22,3,1,1,100,2,3,58,9,60,7,,4,0,6,21,29,11,41,4,11,42,4,No,,,
56279,149596,1,,12/04/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117444,12/04/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,32,3,,,,,,,,6,20,3,,,,,2,0,8,50,6,,2,0,1,14,7,10,37,4,10,33,3,No,,,
56279,149754,1,,06/06/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117635,06/06/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,30,3,,,,,,,,5,13,3,,,,1,2,50,8,52,7,,2,0,3,13,23,10,36,4,10,35,4,No,,,
56279,150046,1,,09/10/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,140266,09/10/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,54,4,,,,,,,,10,32,3,2,2,100,3,6,55,13,83,6,,3,0,10,31,32,15,56,4,15,58,4,No,,,
56279,172982,1,,22/06/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118429,22/06/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,60,4,,,,,,,,12,52,4,1,1,100,2,5,46,14,90,6,,3,0,8,28,29,17,64,4,17,68,4,No,,,
56279,150676,1,,18/11/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118773,18/11/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),8,29,4,,,,,,,,5,18,4,1,1,100,1,2,29,6,39,7,,2,0,3,12,25,8,31,4,8,29,4,No,,,
56279,150727,1,,02/03/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118837,02/03/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,42,4,,,,,,,,6,26,4,1,1,100,2,3,59,9,61,7,,3,0,8,16,50,12,49,4,12,52,4,No,,,
56279,151225,1,,02/11/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119437,02/11/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,35,4,2,2,1,1,1,1,1,5,14,3,1,1,51,1,2,56,8,52,7,1,6,17,4,15,27,10,36,4,10,37,4,No,3,18,6
56279,172064,1,,27/04/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119605,27/04/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,34,4,,,,,,,,5,15,3,1,1,56,1,2,63,9,58,6,,4,0,6,12,50,11,42,4,11,43,4,No,1,6,6
56279,151603,1,,25/08/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119898,25/08/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,33,4,2,2,1,1,1,1,1,3,12,4,1,1,72,1,2,63,7,47,7,,4,0,5,11,45,9,36,4,9,36,4,No,2,12,6
56279,151823,1,,08/03/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120182,08/03/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,47,4,3,3,1,1,1,1,1,6,24,4,1,1,51,3,4,81,10,69,7,,6,0,11,19,58,12,54,4,12,53,4,No,3,18,6
56279,151991,1,,28/09/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120399,28/09/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,41,4,1,1,1,1,1,1,1,6,27,5,,1,0,2,5,43,10,66,7,,8,0,7,21,33,11,45,4,11,47,4,No,2,12,6
56279,152228,1,,11/04/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,140493,11/04/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,40,4,1,1,1,1,1,1,1,6,26,4,1,1,73,1,3,39,9,60,7,2,3,67,6,14,43,11,45,4,11,48,4,No,2,16,8
56279,173177,1,,16/10/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,139884,16/10/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,77,4,4,4,1,1,3,3,3,12,47,4,,2,0,2,5,37,16,105,7,,11,0,7,29,24,18,76,4,18,78,4,No,5,30,6
56279,166789,1,,12/05/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121412,12/05/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,82,4,10,10,1,1,3,3,3,13,61,5,4,8,44,4,6,55,17,115,7,4,24,17,12,32,38,19,83,4,19,87,5,No,14,98,7
56279,169287,1,,06/11/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121709,06/11/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,45,3,6,9,2,3,1,3,5,10,36,4,1,5,22,1,4,26,11,68,6,2,21,10,4,24,17,14,53,4,14,52,4,No,8,48,6
56279,153273,1,,20/04/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122013,20/04/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,89,4,18,24,1,5,3,5,7,15,71,5,6,12,51,4,7,53,19,130,7,10,38,26,13,33,39,20,90,5,20,90,5,No,24,168,7
56279,153531,1,,26/11/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122342,26/11/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),21,100,5,15,16,1,1,3,3,3,17,76,4,5,11,45,4,7,51,19,127,7,7,38,18,12,35,34,21,97,5,21,99,5,No,21,142,7
